transcript_id,transcript_position,read_index,probability_modified
Curlcake_1,1694,192.0,0.0004443337384146
Curlcake_1,1694,722.0,0.0022125442046672
Curlcake_1,1694,920.0,0.0016492340946570
Curlcake_1,1694,2023.0,0.0001071958104149
Curlcake_1,1694,1370.0,0.0003088446974289
Curlcake_1,1694,1375.0,0.0000388053449569
Curlcake_1,1694,1305.0,0.0002035408542724
Curlcake_1,1694,1629.0,0.0000013427491012
Curlcake_1,1694,1933.0,0.0017546544549987
Curlcake_1,1694,1132.0,0.0000525042087247
Curlcake_1,1694,1751.0,0.0003656030748971
Curlcake_1,1694,1240.0,0.0002662592160050
Curlcake_1,1694,446.0,0.0008427089778706
Curlcake_1,1694,29.0,0.0000122670398923
Curlcake_1,1694,1754.0,0.0000901051898836
Curlcake_1,1694,1115.0,0.0000077365393736
Curlcake_1,1694,1748.0,0.0001810717803892
Curlcake_1,1694,301.0,0.0003055749111809
Curlcake_1,1694,451.0,0.0000195497723325
Curlcake_1,1694,1120.0,0.0001034340748447
Curlcake_1,1694,1235.0,0.0002694771101233
Curlcake_1,1694,1925.0,0.0008945299778134
Curlcake_1,1694,1752.0,0.0000958542950684
Curlcake_1,1694,26.0,0.0001593279303052
Curlcake_1,1694,1111.0,0.0000228226635954
Curlcake_1,1694,1921.0,0.0005462124245241
Curlcake_1,1694,1920.0,0.0001531917951070
Curlcake_1,1694,1758.0,0.0002263622736791
Curlcake_1,1694,1119.0,0.0002366677654209
Curlcake_1,1694,1756.0,0.0025519414339215
Curlcake_1,1694,35.0,0.0002803523384500
Curlcake_1,1694,303.0,0.0002436053619022
Curlcake_1,1694,1243.0,0.0002022915869020
Curlcake_1,1694,1757.0,0.0012846837053075
Curlcake_1,1694,436.0,0.0001368097000523
Curlcake_1,1694,1117.0,0.0000349116126017
Curlcake_1,1694,1760.0,0.0004028663970530
Curlcake_1,1694,1909.0,0.0000469075421279
Curlcake_1,1694,428.0,0.0000468868820462
Curlcake_1,1694,1108.0,0.0005459766252898
Curlcake_1,1694,1245.0,0.0004773573891725
Curlcake_1,1694,1747.0,0.0017994239460677
Curlcake_1,1694,302.0,0.0012193060247228
Curlcake_1,1694,445.0,0.0010215844959021
Curlcake_1,1694,1107.0,0.0035797785967588
Curlcake_1,1694,1753.0,0.0001089237048291
Curlcake_1,1694,1237.0,0.0001117341380450
Curlcake_1,1694,1744.0,0.0002415252965875
Curlcake_1,1694,1014.0,0.0000572638855374
Curlcake_1,1694,1246.0,0.0003926815988962
Curlcake_1,1694,1743.0,0.0002971780195367
Curlcake_1,1694,462.0,0.0011061249533668
Curlcake_1,1694,456.0,0.0000533708771400
Curlcake_1,1694,294.0,0.0005106802564114
Curlcake_1,1694,1103.0,0.0001483188243583
Curlcake_1,1694,458.0,0.0005238241283223
Curlcake_1,1694,1934.0,0.0002096326788887
Curlcake_1,1694,1106.0,0.0001381365436828
Curlcake_1,1694,1250.0,0.0000199578516913
Curlcake_1,1694,1729.0,0.0002887214941438
Curlcake_1,1694,1750.0,0.0005921879201196
Curlcake_1,1694,459.0,0.0052381758578122
Curlcake_1,1694,1112.0,0.0004988500731997
Curlcake_1,1694,297.0,0.0002624614280649
Curlcake_1,1694,453.0,0.0001787306682672
Curlcake_1,1694,32.0,0.0004185418656562
Curlcake_1,1694,1749.0,0.0027066525071859
Curlcake_1,1694,454.0,0.0000186480647244
Curlcake_1,1694,291.0,0.0002296391467098
Curlcake_1,1694,1116.0,0.0005129028577358
Curlcake_1,1694,1124.0,0.0003751714830287
Curlcake_1,1694,1755.0,0.0005285047809593
Curlcake_1,1694,460.0,0.0022183561231941
Curlcake_1,1694,448.0,0.0009157163440250
Curlcake_1,1694,1113.0,0.0007214960642159
Curlcake_1,1694,284.0,0.0002537578402553
Curlcake_1,1694,1734.0,0.0000600750281592
Curlcake_1,1694,288.0,0.0002000397944357
Curlcake_1,1694,450.0,0.0005284836515784
Curlcake_1,1694,1114.0,0.0001647211174713
Curlcake_1,1694,1241.0,0.0004147508007009
Curlcake_1,1694,1742.0,0.0000350984482793
Curlcake_1,1694,1236.0,0.0000857643753989
Curlcake_1,1694,1761.0,0.0000313794007525
Curlcake_1,1694,449.0,0.0000065977842496
Curlcake_1,1694,1762.0,0.0002235638239654
Curlcake_1,1694,1229.0,0.0008737226598896
Curlcake_1,1694,1764.0,0.0001411338598700
Curlcake_1,1694,435.0,0.0004413633432705
Curlcake_1,1694,309.0,0.0001302542077610
Curlcake_1,1694,1136.0,0.0001411998091498
Curlcake_1,1694,429.0,0.0000168073547684
Curlcake_1,1694,1913.0,0.0000166186619026
Curlcake_1,1694,1137.0,0.0006003263988532
Curlcake_1,1694,30.0,0.0018229583511129
Curlcake_1,1694,1230.0,0.0003645700635388
Curlcake_1,1694,1773.0,0.0017600960563868
Curlcake_1,1694,431.0,0.0010425478685647
Curlcake_1,1694,1774.0,0.0021403275895864
Curlcake_1,1694,434.0,0.0000070696560215
Curlcake_1,1694,1129.0,0.0001113907346735
Curlcake_1,1694,1917.0,0.0014692645054311
Curlcake_1,1694,1295.0,0.0003301218675915
Curlcake_1,1694,1125.0,0.0016546477563679
Curlcake_1,1694,422.0,0.0000016886584717
Curlcake_1,1694,1312.0,0.0006922358297743
Curlcake_1,1694,1780.0,0.0000015103095166
Curlcake_1,1694,1128.0,0.0009793036151677
Curlcake_1,1694,1228.0,0.0016057647299021
Curlcake_1,1694,420.0,0.0007087552221492
Curlcake_1,1694,28.0,0.0013663617428392
Curlcake_1,1694,1781.0,0.0003307878796477
Curlcake_1,1694,313.0,0.0056273238733411
Curlcake_1,1694,308.0,0.0010123526444659
Curlcake_1,1694,1138.0,0.0003820494457614
Curlcake_1,1694,1222.0,0.0003841214056592
Curlcake_1,1694,1912.0,0.0002264697832288
Curlcake_1,1694,21.0,0.0003931462415494
Curlcake_1,1694,424.0,0.0000586586320424
Curlcake_1,1694,1777.0,0.0005005612620153
Curlcake_1,1694,1772.0,0.0002930765040219
Curlcake_1,1694,425.0,0.0000859178617247
Curlcake_1,1694,1085.0,0.0025970577262342
Curlcake_1,1694,1915.0,0.0001014461595332
Curlcake_1,1694,1232.0,0.0001183556159958
Curlcake_1,1694,1281.0,0.0076827057637274
Curlcake_1,1694,433.0,0.0009559965110384
Curlcake_1,1694,304.0,0.0006112630944699
Curlcake_1,1694,1910.0,0.0266460888087749
Curlcake_1,1694,27.0,0.0004841964691877
Curlcake_1,1694,1767.0,0.0000041694706852
Curlcake_1,1694,1109.0,0.0000911536699277
Curlcake_1,1694,1238.0,0.0000500080568600
Curlcake_1,1694,443.0,0.0000360430130968
Curlcake_1,1694,442.0,0.0000836084655020
Curlcake_1,1694,1759.0,0.0001328662183369
Curlcake_1,1694,444.0,0.0000573124525545
Curlcake_1,1694,1105.0,0.0001906807738123
Curlcake_1,1694,305.0,0.0021069180220366
Curlcake_1,1694,1233.0,0.0000791023558122
Curlcake_1,1694,1770.0,0.0002773576998152
Curlcake_1,1694,439.0,0.0001074696992873
Curlcake_1,1694,1242.0,0.0008640107116662
Curlcake_1,1694,1765.0,0.0042036049999297
Curlcake_1,1694,440.0,0.0000021895848477
Curlcake_1,1694,1766.0,0.0028880962636322
Curlcake_1,1694,1294.0,0.0002287639072165
Curlcake_1,1694,1919.0,0.0000132652621687
Curlcake_1,1694,1133.0,0.0002569194766693
Curlcake_1,1694,31.0,0.0006943147163838
Curlcake_1,1694,1776.0,0.0000067608125391
Curlcake_1,1694,1778.0,0.0008501419215463
Curlcake_1,1694,423.0,0.0001175832439912
Curlcake_1,1694,1224.0,0.0001030495332088
Curlcake_1,1694,1763.0,0.0020748076494783
Curlcake_1,1694,298.0,0.0003105871146545
Curlcake_1,1694,432.0,0.0007009822875261
Curlcake_1,1694,1906.0,0.0004318247374613
Curlcake_1,1694,1769.0,0.0001395143044647
Curlcake_1,1694,1122.0,0.0000646570333629
Curlcake_1,1694,1118.0,0.0035292778629810
Curlcake_1,1694,33.0,0.0000447888378403
Curlcake_1,1694,1746.0,0.0009938064031303
Curlcake_1,1694,467.0,0.0016657168744132
Curlcake_1,1694,1264.0,0.0000554683429073
Curlcake_1,1694,486.0,0.0002269072574563
Curlcake_1,1694,282.0,0.0000301674117509
Curlcake_1,1694,1944.0,0.0000518703818670
Curlcake_1,1694,1717.0,0.0001239150442416
Curlcake_1,1694,1081.0,0.0003196006873623
Curlcake_1,1694,483.0,0.0036414116621017
Curlcake_1,1694,500.0,0.0001053013693308
Curlcake_1,1694,1083.0,0.0016944548115134
Curlcake_1,1694,1710.0,0.0067820227704942
Curlcake_1,1694,1259.0,0.0024178915191442
Curlcake_1,1694,42.0,0.0003625852405094
Curlcake_1,1694,1715.0,0.0001286024198635
Curlcake_1,1694,489.0,0.0000551664998056
Curlcake_1,1694,280.0,0.0055725243873894
Curlcake_1,1694,1707.0,0.0000139186076922
Curlcake_1,1694,1082.0,0.0000697071227478
Curlcake_1,1694,482.0,0.0003029245999642
Curlcake_1,1694,1084.0,0.0014548238832504
Curlcake_1,1694,1720.0,0.0000576491220272
Curlcake_1,1694,488.0,0.0001191489427583
Curlcake_1,1694,1094.0,0.0010992969619110
Curlcake_1,1694,1724.0,0.0000916150893318
Curlcake_1,1694,1928.0,0.0007452970603481
Curlcake_1,1694,1088.0,0.0002678761084098
Curlcake_1,1694,494.0,0.0000156641035574
Curlcake_1,1694,1078.0,0.0000425155376433
Curlcake_1,1694,1721.0,0.0003517089353409
Curlcake_1,1694,484.0,0.0000657481141388
Curlcake_1,1694,285.0,0.0001913782034535
Curlcake_1,1694,1097.0,0.0001246908213943
Curlcake_1,1694,45.0,0.0000062663489189
Curlcake_1,1694,1716.0,0.0000273304558505
Curlcake_1,1694,1257.0,0.0000024009402750
Curlcake_1,1694,1938.0,0.0007899518241175
Curlcake_1,1694,1002.0,0.0052959006279707
Curlcake_1,1694,487.0,0.0014738972531632
Curlcake_1,1694,1936.0,0.0000248324504355
Curlcake_1,1694,1262.0,0.0000345481239492
Curlcake_1,1694,1076.0,0.0000221252466872
Curlcake_1,1694,39.0,0.0012982145417482
Curlcake_1,1694,497.0,0.0008153419476002
Curlcake_1,1694,1263.0,0.0001801590260584
Curlcake_1,1694,1704.0,0.0002292086574016
Curlcake_1,1694,499.0,0.0005673730047420
Curlcake_1,1694,1942.0,0.0002078478137264
Curlcake_1,1694,1701.0,0.0000133819294206
Curlcake_1,1694,1073.0,0.0000107233609015
Curlcake_1,1694,501.0,0.0000372665490431
Curlcake_1,1694,287.0,0.0008641284657642
Curlcake_1,1694,1268.0,0.0026879161596298
Curlcake_1,1694,1708.0,0.0001841011398938
Curlcake_1,1694,1940.0,0.0002549395721871
Curlcake_1,1694,1069.0,0.0015067697968334
Curlcake_1,1694,1698.0,0.0001181944389828
Curlcake_1,1694,498.0,0.0000726633952581
Curlcake_1,1694,1706.0,0.0004757232381962
Curlcake_1,1694,283.0,0.0006482416065410
Curlcake_1,1694,493.0,0.0003430796496104
Curlcake_1,1694,43.0,0.0004603774286807
Curlcake_1,1694,1080.0,0.0034935108851641
Curlcake_1,1694,490.0,0.0000531830955879
Curlcake_1,1694,1713.0,0.0032148398458958
Curlcake_1,1694,1266.0,0.0000067959008447
Curlcake_1,1694,496.0,0.0004328350478318
Curlcake_1,1694,1712.0,0.0002763140655588
Curlcake_1,1694,1939.0,0.0003438589919824
Curlcake_1,1694,1705.0,0.0169984120875597
Curlcake_1,1694,940.0,0.0010619926033542
Curlcake_1,1694,495.0,0.0018765069544315
Curlcake_1,1694,1703.0,0.0001197011515615
Curlcake_1,1694,1077.0,0.0013427934609354
Curlcake_1,1694,1261.0,0.0065253954380751
Curlcake_1,1694,492.0,0.0003708432486746
Curlcake_1,1694,1079.0,0.0003292930196039
Curlcake_1,1694,421.0,0.0005671799881384
Curlcake_1,1694,1719.0,0.0002812135207932
Curlcake_1,1694,44.0,0.0046602808870375
Curlcake_1,1694,1736.0,0.0005143505404703
Curlcake_1,1694,1251.0,0.0000765043514548
Curlcake_1,1694,1937.0,0.0002919918624684
Curlcake_1,1694,479.0,0.0002763446245808
Curlcake_1,1694,1727.0,0.0003773099160753
Curlcake_1,1694,471.0,0.0118996212258935
Curlcake_1,1694,1091.0,0.0000391924222640
Curlcake_1,1694,37.0,0.0004030556301586
Curlcake_1,1694,1930.0,0.0000397268777306
Curlcake_1,1694,1726.0,0.0003117434680462
Curlcake_1,1694,1735.0,0.0000545747025171
Curlcake_1,1694,1090.0,0.0001259480486624
Curlcake_1,1694,465.0,0.0002385344268987
Curlcake_1,1694,290.0,0.0000571852469875
Curlcake_1,1694,1731.0,0.0002459634852130
Curlcake_1,1694,1100.0,0.0091121299192309
Curlcake_1,1694,295.0,0.0046960981562734
Curlcake_1,1694,461.0,0.0012559939641505
Curlcake_1,1694,36.0,0.0003399692941457
Curlcake_1,1694,1102.0,0.0004061098152306
Curlcake_1,1694,1931.0,0.0043110861442983
Curlcake_1,1694,1741.0,0.0000420641372330
Curlcake_1,1694,1244.0,0.0040942672640085
Curlcake_1,1694,464.0,0.0008073400822468
Curlcake_1,1694,293.0,0.0004083192325197
Curlcake_1,1694,1737.0,0.0000243521353696
Curlcake_1,1694,1095.0,0.0001229932822753
Curlcake_1,1694,1101.0,0.0005369029240683
Curlcake_1,1694,1916.0,0.0006601142231375
Curlcake_1,1694,1740.0,0.0000445320220024
Curlcake_1,1694,1096.0,0.0006600167835131
Curlcake_1,1694,1248.0,0.0019616801291704
Curlcake_1,1694,463.0,0.0000404935453844
Curlcake_1,1694,1739.0,0.0018325904384255
Curlcake_1,1694,1072.0,0.0003216272161808
Curlcake_1,1694,468.0,0.0000318491984217
Curlcake_1,1694,292.0,0.0002881522523239
Curlcake_1,1694,1260.0,0.0000872226664796
Curlcake_1,1694,477.0,0.0004147130530328
Curlcake_1,1694,480.0,0.0000335380209435
Curlcake_1,1694,1092.0,0.0001377717708237
Curlcake_1,1694,1249.0,0.0043321480043232
Curlcake_1,1694,1718.0,0.0053393114358187
Curlcake_1,1694,286.0,0.0006135996663943
Curlcake_1,1694,1008.0,0.0001596150104888
Curlcake_1,1694,1927.0,0.0001208120738738
Curlcake_1,1694,1702.0,0.0212030783295631
Curlcake_1,1694,476.0,0.0002365042164456
Curlcake_1,1694,1089.0,0.0000666720006848
Curlcake_1,1694,1714.0,0.0007786793867126
Curlcake_1,1694,1254.0,0.0000860886866576
Curlcake_1,1694,473.0,0.0001159113817266
Curlcake_1,1694,485.0,0.0013027689419687
Curlcake_1,1694,1099.0,0.0002394312614342
Curlcake_1,1694,1730.0,0.0008482637931593
Curlcake_1,1694,1087.0,0.0001442862703698
Curlcake_1,1694,474.0,0.0010768894571811
Curlcake_1,1694,1932.0,0.0008418578654528
Curlcake_1,1694,1043.0,0.0011660291347653
Curlcake_1,1694,1733.0,0.0014538585674018
Curlcake_1,1694,1098.0,0.0002077091339743
Curlcake_1,1694,475.0,0.0042582410387695
Curlcake_1,1694,1253.0,0.0001250209606951
Curlcake_1,1694,1728.0,0.0015596880111843
Curlcake_1,1694,1935.0,0.0005291351699270
Curlcake_1,1694,1924.0,0.0008849625592120
Curlcake_1,1694,34.0,0.0001091109370464
Curlcake_1,1694,470.0,0.0065344339236617
Curlcake_1,1694,1093.0,0.0000178533100552
Curlcake_1,1694,296.0,0.0009994130814448
Curlcake_1,1694,1725.0,0.0003647066769190
Curlcake_1,1694,1252.0,0.0018726082053035
Curlcake_1,1694,478.0,0.0002210894017480
Curlcake_1,1694,40.0,0.0001203686842928
Curlcake_1,1694,1738.0,0.0003335549845360
Curlcake_1,1694,51.0,0.0000788969919086
Curlcake_1,1694,1130.0,0.0005467294249684
Curlcake_1,1694,1786.0,0.0000216741937038
Curlcake_1,1694,1884.0,0.0055429390631616
Curlcake_1,1694,1834.0,0.0002521268615965
Curlcake_1,1694,1826.0,0.0052762734703720
Curlcake_1,1694,1854.0,0.0005923323915340
Curlcake_1,1694,363.0,0.0000376365205739
Curlcake_1,1694,327.0,0.0003615971072577
Curlcake_1,1694,1196.0,0.0003713339392561
Curlcake_1,1694,1842.0,0.0000754161665100
Curlcake_1,1694,1895.0,0.0127277523279190
Curlcake_1,1694,365.0,0.0000285602091026
Curlcake_1,1694,5.0,0.0014586013276130
Curlcake_1,1694,1171.0,0.0000253360794886
Curlcake_1,1694,1844.0,0.0003738590457942
Curlcake_1,1694,364.0,0.0003889386716764
Curlcake_1,1694,1891.0,0.0001232046924997
Curlcake_1,1694,350.0,0.0007247469620779
Curlcake_1,1694,1206.0,0.0003221277147532
Curlcake_1,1694,1207.0,0.0000506540854985
Curlcake_1,1694,1838.0,0.0001193906209664
Curlcake_1,1694,1848.0,0.0002803932293318
Curlcake_1,1694,1874.0,0.0004085201071575
Curlcake_1,1694,1849.0,0.0001916274486575
Curlcake_1,1694,360.0,0.0006113723502494
Curlcake_1,1694,1182.0,0.0005064350552857
Curlcake_1,1694,330.0,0.0004794123524334
Curlcake_1,1694,1843.0,0.0003882728051394
Curlcake_1,1694,1882.0,0.0000426073856943
Curlcake_1,1694,1201.0,0.0001880215568235
Curlcake_1,1694,355.0,0.0002474163484294
Curlcake_1,1694,1870.0,0.0002011844189838
Curlcake_1,1694,10.0,0.0004928945563734
Curlcake_1,1694,1851.0,0.0000689438966219
Curlcake_1,1694,1177.0,0.0009436412947252
Curlcake_1,1694,323.0,0.0000048053120736
Curlcake_1,1694,1172.0,0.0002884337154683
Curlcake_1,1694,1840.0,0.0062131052836776
Curlcake_1,1694,366.0,0.0001433985889889
Curlcake_1,1694,333.0,0.0020560072734952
Curlcake_1,1694,1205.0,0.0001265538448934
Curlcake_1,1694,317.0,0.0000763861098676
Curlcake_1,1694,1885.0,0.0003717819927260
Curlcake_1,1694,1829.0,0.0000835439059301
Curlcake_1,1694,378.0,0.0000454443870694
Curlcake_1,1694,1831.0,0.0005505326553248
Curlcake_1,1694,1168.0,0.0001916594337672
Curlcake_1,1694,7.0,0.0000419006319134
Curlcake_1,1694,1203.0,0.0000696938295732
Curlcake_1,1694,368.0,0.0001921237853821
Curlcake_1,1694,1820.0,0.0000176753783308
Curlcake_1,1694,318.0,0.0000716091453796
Curlcake_1,1694,1894.0,0.0003570153785404
Curlcake_1,1694,1169.0,0.0000081009411588
Curlcake_1,1694,373.0,0.0005215361015871
Curlcake_1,1694,1167.0,0.0004274117818568
Curlcake_1,1694,1832.0,0.0005283423815854
Curlcake_1,1694,371.0,0.0001005918238661
Curlcake_1,1694,1839.0,0.0011120415292680
Curlcake_1,1694,1833.0,0.0000002371617285
Curlcake_1,1694,372.0,0.0004272461519577
Curlcake_1,1694,1881.0,0.0002337728947168
Curlcake_1,1694,1209.0,0.0000789847690612
Curlcake_1,1694,1845.0,0.0032215549144894
Curlcake_1,1694,362.0,0.0000480814996990
Curlcake_1,1694,375.0,0.0001337547728326
Curlcake_1,1694,1199.0,0.0000360625745088
Curlcake_1,1694,1174.0,0.0000851584627526
Curlcake_1,1694,1830.0,0.0000086967320385
Curlcake_1,1694,1165.0,0.0006134382565506
Curlcake_1,1694,1202.0,0.0002504008298274
Curlcake_1,1694,370.0,0.0004036181489937
Curlcake_1,1694,1886.0,0.0001549523731228
Curlcake_1,1694,1836.0,0.0012435539392754
Curlcake_1,1694,1.0,0.0000689131993568
Curlcake_1,1694,325.0,0.0001743382454151
Curlcake_1,1694,347.0,0.0001047290716087
Curlcake_1,1694,1173.0,0.0024253732990474
Curlcake_1,1694,348.0,0.0000384152735933
Curlcake_1,1694,9.0,0.0075444807298481
Curlcake_1,1694,1855.0,0.0005831181188114
Curlcake_1,1694,334.0,0.0002172625099774
Curlcake_1,1694,346.0,0.0000999619587674
Curlcake_1,1694,1180.0,0.0003676675260067
Curlcake_1,1694,1876.0,0.0012568387901410
Curlcake_1,1694,2056.0,0.0004298029816709
Curlcake_1,1694,1194.0,0.0001505771797383
Curlcake_1,1694,1860.0,0.0010371889220551
Curlcake_1,1694,354.0,0.0000931859103730
Curlcake_1,1694,1188.0,0.0016567381098866
Curlcake_1,1694,1879.0,0.0010531026637182
Curlcake_1,1694,1861.0,0.0002490261103958
Curlcake_1,1694,1191.0,0.0006853251252323
Curlcake_1,1694,1198.0,0.0006649537244812
Curlcake_1,1694,341.0,0.0039395103231072
Curlcake_1,1694,1866.0,0.0000844501410029
Curlcake_1,1694,1187.0,0.0003877411072608
Curlcake_1,1694,1185.0,0.0006810818449594
Curlcake_1,1694,345.0,0.0000126946197270
Curlcake_1,1694,1184.0,0.0000353267932951
Curlcake_1,1694,8.0,0.0006618885672651
Curlcake_1,1694,1865.0,0.0001480082864873
Curlcake_1,1694,1192.0,0.0007035043090582
Curlcake_1,1694,1873.0,0.0001242938451469
Curlcake_1,1694,342.0,0.0015362011035904
Curlcake_1,1694,349.0,0.0002540640998632
Curlcake_1,1694,343.0,0.0001573141053086
Curlcake_1,1694,1193.0,0.0004249271296430
Curlcake_1,1694,1877.0,0.0002233662962681
Curlcake_1,1694,337.0,0.0013165720738471
Curlcake_1,1694,1190.0,0.0003220825747121
Curlcake_1,1694,1867.0,0.0003959043533541
Curlcake_1,1694,116.0,0.0002111838839483
Curlcake_1,1694,339.0,0.0001428547257092
Curlcake_1,1694,1868.0,0.0017657821299508
Curlcake_1,1694,381.0,0.0003875479742419
Curlcake_1,1694,1864.0,0.0001125686176238
Curlcake_1,1694,353.0,0.0000656073752907
Curlcake_1,1694,1872.0,0.0004268260672688
Curlcake_1,1694,0.0,0.0000455929293821
Curlcake_1,1694,1846.0,0.0000946511572693
Curlcake_1,1694,361.0,0.0000681011661072
Curlcake_1,1694,1176.0,0.0000105959652501
Curlcake_1,1694,1857.0,0.0001337554131169
Curlcake_1,1694,352.0,0.0000265543058049
Curlcake_1,1694,1178.0,0.0002738096518442
Curlcake_1,1694,1181.0,0.0008772349683568
Curlcake_1,1694,336.0,0.0005980770802125
Curlcake_1,1694,1883.0,0.0060693500563502
Curlcake_1,1694,1862.0,0.0004280980210751
Curlcake_1,1694,1888.0,0.0054434323683381
Curlcake_1,1694,1853.0,0.0014322467613965
Curlcake_1,1694,328.0,0.0084994761273265
Curlcake_1,1694,1197.0,0.0003617802285589
Curlcake_1,1694,358.0,0.0001341164606856
Curlcake_1,1694,1859.0,0.0000922147883102
Curlcake_1,1694,356.0,0.0047126356512308
Curlcake_1,1694,340.0,0.0001026726895361
Curlcake_1,1694,1189.0,0.0006039433646947
Curlcake_1,1694,1869.0,0.0008476412622258
Curlcake_1,1694,1200.0,0.0007582887774333
Curlcake_1,1694,1875.0,0.0007118206121959
Curlcake_1,1694,1850.0,0.0003380620619282
Curlcake_1,1694,357.0,0.0003984817594755
Curlcake_1,1694,2.0,0.0076417322270572
Curlcake_1,1694,1863.0,0.0043761138804257
Curlcake_1,1694,1951.0,0.0002878447121475
Curlcake_1,1694,335.0,0.0005686227814294
Curlcake_1,1694,1195.0,0.0000937645818340
Curlcake_1,1694,359.0,0.0001551933964947
Curlcake_1,1694,1880.0,0.0000327900488628
Curlcake_1,1694,1183.0,0.0009935507550836
Curlcake_1,1694,4.0,0.0014419772196561
Curlcake_1,1694,1161.0,0.0000279458690784
Curlcake_1,1694,1210.0,0.0019222148694098
Curlcake_1,1694,1818.0,0.0012265660334378
Curlcake_1,1694,1827.0,0.0024489229544997
Curlcake_1,1694,1155.0,0.0009939540177584
Curlcake_1,1694,1905.0,0.0000107382402348
Curlcake_1,1694,14.0,0.0003602852229960
Curlcake_1,1694,1785.0,0.0000234962863033
Curlcake_1,1694,1149.0,0.0000676366034895
Curlcake_1,1694,1225.0,0.0008319113403559
Curlcake_1,1694,1792.0,0.0003442491288297
Curlcake_1,1694,401.0,0.0000377495671273
Curlcake_1,1694,1795.0,0.0001482894003857
Curlcake_1,1694,326.0,0.0003497768775560
Curlcake_1,1694,1907.0,0.0009048742940649
Curlcake_1,1694,1144.0,0.0002859240921680
Curlcake_1,1694,1141.0,0.0007596940849908
Curlcake_1,1694,407.0,0.0060065388679504
Curlcake_1,1694,1220.0,0.0006879559950903
Curlcake_1,1694,400.0,0.0001528212160338
Curlcake_1,1694,1797.0,0.0000606865796726
Curlcake_1,1694,316.0,0.0017041919054464
Curlcake_1,1694,408.0,0.0006486171041615
Curlcake_1,1694,1811.0,0.0000190937062143
Curlcake_1,1694,402.0,0.0002088362816721
Curlcake_1,1694,314.0,0.0000036082305996
Curlcake_1,1694,1147.0,0.0007087545818649
Curlcake_1,1694,1802.0,0.0001127649011323
Curlcake_1,1694,1213.0,0.0001702007139102
Curlcake_1,1694,1901.0,0.0000521938018210
Curlcake_1,1694,1794.0,0.0001345495402347
Curlcake_1,1694,1798.0,0.0000437915441580
Curlcake_1,1694,1501.0,0.0009215780883096
Curlcake_1,1694,396.0,0.0001257560361410
Curlcake_1,1694,1887.0,0.0006502588512376
Curlcake_1,1694,1151.0,0.0003055256966036
Curlcake_1,1694,25.0,0.0023847180418670
Curlcake_1,1694,1800.0,0.0002265254879603
Curlcake_1,1694,1218.0,0.0003618457412813
Curlcake_1,1694,404.0,0.0000224250215979
Curlcake_1,1694,1889.0,0.0000741429466871
Curlcake_1,1694,1467.0,0.0000987399398582
Curlcake_1,1694,406.0,0.0000155427405844
Curlcake_1,1694,1791.0,0.0004958735662512
Curlcake_1,1694,1134.0,0.0006766220321879
Curlcake_1,1694,1394.0,0.0000001822422036
Curlcake_1,1694,415.0,0.0000057798242779
Curlcake_1,1694,306.0,0.0003802827559412
Curlcake_1,1694,1139.0,0.0010779548902065
Curlcake_1,1694,1227.0,0.0001710291107884
Curlcake_1,1694,1789.0,0.0000732750995667
Curlcake_1,1694,414.0,0.0110320709645748
Curlcake_1,1694,1903.0,0.0001597078808118
Curlcake_1,1694,1126.0,0.0000456921698060
Curlcake_1,1694,1782.0,0.0005214628181420
Curlcake_1,1694,430.0,0.0001243184960913
Curlcake_1,1694,310.0,0.0000451997584605
Curlcake_1,1694,1234.0,0.0001966437266674
Curlcake_1,1694,416.0,0.0007860853802413
Curlcake_1,1694,1790.0,0.0078900950029492
Curlcake_1,1694,312.0,0.0000468397774966
Curlcake_1,1694,1135.0,0.0003641553048510
Curlcake_1,1694,1143.0,0.0010460304329172
Curlcake_1,1694,1908.0,0.0005456379731186
Curlcake_1,1694,1793.0,0.0003191500436515
Curlcake_1,1694,1221.0,0.0000405541795772
Curlcake_1,1694,412.0,0.0000072497341534
Curlcake_1,1694,1783.0,0.0008162747835740
Curlcake_1,1694,1131.0,0.0000961043406278
Curlcake_1,1694,1799.0,0.0003041014424525
Curlcake_1,1694,22.0,0.0004918022896163
Curlcake_1,1694,418.0,0.0005324279190972
Curlcake_1,1694,1904.0,0.0000064190503508
Curlcake_1,1694,1142.0,0.0000169193808688
Curlcake_1,1694,1231.0,0.0000433909772255
Curlcake_1,1694,1779.0,0.0014758059987798
Curlcake_1,1694,1787.0,0.0003624229575507
Curlcake_1,1694,403.0,0.0010265191085637
Curlcake_1,1694,311.0,0.0006791075575165
Curlcake_1,1694,1911.0,0.0002437956572976
Curlcake_1,1694,1217.0,0.0004030227428302
Curlcake_1,1694,1796.0,0.0004016894963570
Curlcake_1,1694,1788.0,0.0000415400936618
Curlcake_1,1694,1893.0,0.0240271594375372
Curlcake_1,1694,1821.0,0.0002310449199285
Curlcake_1,1694,1163.0,0.0003553115529940
Curlcake_1,1694,382.0,0.0020047801081091
Curlcake_1,1694,1211.0,0.0002463798446115
Curlcake_1,1694,321.0,0.0000111528024718
Curlcake_1,1694,1897.0,0.0006239110953175
Curlcake_1,1694,385.0,0.0032239903230220
Curlcake_1,1694,1162.0,0.0000085222882262
Curlcake_1,1694,307.0,0.0008328246767633
Curlcake_1,1694,1803.0,0.0006358550745063
Curlcake_1,1694,1160.0,0.0019031806150451
Curlcake_1,1694,1212.0,0.0001470989664085
